tinytim (134 classes; 9 packages; 564 deps)

Cycle #0: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  6,6369; MV:   52; DT:   32; SOL: [0 4 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 4 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 11 4 2 11 11 4 4 4 11 4 4 4 4 10 5 5 5 0 5 5 5 4 5 11 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  6,6764; MV:   54; DT:   36; SOL: [0 4 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 4 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 4 3 1 3 0 0 0 11 4 2 10 11 4 10 4 11 4 4 10 4 10 5 5 5 0 5 5 5 4 5 11 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  6,7189; MV:   54; DT:   41; SOL: [0 4 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 4 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 11 4 2 11 11 4 3 4 11 4 4 11 4 10 5 5 5 0 5 5 5 4 5 11 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  6,8116; MV:   54; DT:   45; SOL: [0 4 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 4 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 3 4 2 11 11 11 4 4 11 4 4 11 4 10 5 5 5 0 5 5 5 4 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 11 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  6,8876; MV:   55; DT:   50; SOL: [0 4 2 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 4 4 10 4 4 9 9 9 4 10 12 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 4 2 11 11 11 11 4 11 4 4 11 4 10 5 5 5 0 5 5 5 4 5 12 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 11 12 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  6,9471; MV:   56; DT:   54; SOL: [0 4 2 4 4 12 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 12 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 4 2 11 11 11 11 10 11 4 4 11 4 10 5 5 5 0 5 5 5 4 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 11 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]
I; MQ:  7,0112; MV:   54; DT:   58; SOL: [0 4 2 4 4 12 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 12 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 11 2 11 11 11 4 10 11 4 4 11 4 10 5 5 5 0 5 5 5 4 5 11 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 11 6 0 7 7 0 7 7 7 7 8 2 7 2 8 7]
I; MQ:  7,0780; MV:   56; DT:   62; SOL: [0 4 2 4 4 12 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 12 2 11 11 11 4 10 11 4 4 11 4 10 5 5 5 0 5 0 0 4 5 12 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 11 6 0 7 7 0 7 7 7 7 8 2 7 2 8 7]
I; MQ:  7,1909; MV:   58; DT:   66; SOL: [0 4 2 4 4 12 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 12 2 11 11 11 11 12 11 11 4 11 4 10 5 5 5 0 5 10 0 0 5 12 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 11 6 0 7 7 0 7 7 7 7 8 2 7 2 8 7]
I; MQ:  7,2504; MV:   59; DT:   70; SOL: [0 4 2 4 4 12 4 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 3 0 0 0 12 12 2 11 11 11 0 12 11 11 4 11 4 10 5 5 5 11 5 10 10 11 5 12 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 11 6 0 7 7 0 7 7 7 7 8 2 7 2 8 7]
I; MQ:  7,3160; MV:   61; DT:   73; SOL: [0 4 2 4 4 12 4 1 1 1 1 1 1 1 1 1 1 1 4 4 4 10 10 12 4 10 4 4 9 9 9 4 10 8 8 8 2 8 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 4 3 1 3 0 0 0 12 12 2 11 11 11 11 12 11 11 4 11 4 10 5 5 5 11 5 10 10 11 5 12 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 11 6 0 7 7 0 0 7 7 7 8 2 7 2 8 7]

Cycle #14: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  9,3742; MV:   78; DT:    0; SOL: [0 17 12 18 16 13 12 1 1 1 19 19 19 1 1 1 1 1 12 12 12 20 9 17 18 10 16 17 8 8 8 16 9 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 19 11 11 11 20 11 11 11 19 18 4 19 19 14 14 0 0 13 3 13 4 9 17 4 9 9 17 17 9 16 20 5 5 5 17 15 15 15 17 15 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 9 9 6 0 7 7 0 0 7 7 7 8 13 7 13 2 7]
I; MQ:  3,6592; MV:    5; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,7408; MV:    8; DT:    1; SOL: [0 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 4 4 4 1 3 4 4 4 4 4 8 4 4 4 4 4 4 4 1 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,7857; MV:    9; DT:    3; SOL: [0 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 4 1 1 1 1 1 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 4 4 4 1 3 4 4 4 4 4 8 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,0071; MV:   12; DT:    4; SOL: [0 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 4 1 1 1 1 1 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 1 3 4 4 0 4 4 8 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 1 8 8 8]
I; MQ:  4,3820; MV:   16; DT:    5; SOL: [0 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 1 4 4 1 1 1 4 1 2 2 2 2 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 1 3 4 4 0 4 4 8 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,4675; MV:   21; DT:    5; SOL: [0 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 5 4 4 1 1 1 4 1 9 2 2 8 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 1 3 4 4 0 9 4 8 4 4 4 4 4 4 9 4 4 5 5 5 5 5 5 5 5 5 5 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,5103; MV:   25; DT:    6; SOL: [0 4 8 4 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 4 4 5 4 4 1 1 1 4 1 8 2 2 8 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 1 3 4 4 0 9 4 8 4 9 4 4 4 4 9 4 4 5 5 5 5 5 5 5 5 5 5 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,6312; MV:   29; DT:    7; SOL: [0 4 8 4 1 1 4 1 1 1 1 1 1 1 1 1 1 1 4 1 4 5 1 4 4 5 4 4 1 1 1 4 1 8 2 2 8 2 8 3 3 3 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 1 3 4 0 0 9 4 8 4 9 4 4 4 4 9 4 4 5 5 5 5 5 5 5 5 5 5 5 4 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,6495; MV:   30; DT:   10; SOL: [0 4 8 4 1 1 4 1 1 1 1 1 1 1 1 1 1 1 4 1 4 5 1 4 4 5 9 4 1 1 1 4 1 8 2 2 8 2 8 3 0 3 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 1 4 4 0 0 9 4 8 4 9 4 4 4 9 9 4 4 5 5 5 5 5 5 5 5 5 5 5 9 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,7245; MV:   30; DT:   13; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 5 4 4 4 5 9 4 1 1 1 4 1 8 2 2 8 2 8 3 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 1 4 4 0 0 9 4 8 4 9 4 4 4 9 9 4 4 5 5 5 5 5 5 5 5 5 5 5 9 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  5,0200; MV:   32; DT:   15; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 5 9 4 4 5 9 4 1 1 1 4 1 8 2 2 8 2 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 1 4 4 0 0 9 4 8 4 9 4 4 4 9 9 4 9 5 5 5 5 5 5 5 5 5 5 5 9 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 8 8]
I; MQ:  5,1282; MV:   30; DT:   19; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 5 9 4 1 1 1 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 1 4 4 0 0 9 4 8 4 9 4 4 4 9 9 4 9 5 5 5 5 5 5 5 5 5 5 5 9 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  5,3514; MV:   34; DT:   20; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 5 9 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 1 4 4 0 0 9 4 2 4 9 4 4 4 9 9 4 9 5 5 5 5 5 5 5 5 5 5 5 9 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,4780; MV:   38; DT:   22; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 4 9 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 1 3 4 0 0 9 4 2 4 9 4 4 4 9 9 4 9 4 4 5 5 5 5 5 5 5 5 5 9 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,5990; MV:   41; DT:   25; SOL: [0 4 8 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 4 9 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 10 3 3 3 4 4 4 1 1 3 4 0 0 9 4 2 4 9 4 4 4 9 9 4 9 4 10 5 5 5 5 5 5 5 5 5 9 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,6533; MV:   43; DT:   28; SOL: [0 4 8 4 4 2 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 9 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 10 3 3 3 4 4 4 3 1 3 0 0 0 9 4 2 4 9 4 4 4 9 9 4 9 4 10 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,8019; MV:   43; DT:   33; SOL: [0 11 8 4 11 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 9 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 3 3 3 4 4 4 3 1 3 0 0 0 9 4 2 4 9 4 4 4 9 9 4 9 4 11 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,8279; MV:   44; DT:   36; SOL: [0 11 8 4 11 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 4 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 3 3 11 3 3 3 4 4 4 1 1 3 0 0 0 9 4 2 4 9 4 4 4 9 4 4 9 4 11 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  5,8690; MV:   47; DT:   39; SOL: [0 4 8 4 11 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 4 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 3 3 4 4 4 11 1 3 0 0 0 9 4 2 4 9 4 4 4 9 4 4 9 4 11 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  6,1900; MV:   50; DT:   41; SOL: [0 4 8 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 4 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 11 11 4 4 4 1 1 3 0 0 0 9 4 2 4 9 4 5 4 9 4 4 9 4 11 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  6,3462; MV:   49; DT:   46; SOL: [0 12 8 4 12 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 9 4 4 10 4 4 8 8 8 4 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 12 11 11 11 4 4 4 1 1 3 0 0 0 9 4 2 4 9 4 4 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  6,4456; MV:   52; DT:   50; SOL: [0 12 8 4 12 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 4 4 4 10 4 4 8 8 8 4 1 2 2 2 2 2 13 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 12 11 11 11 4 4 4 1 1 3 0 0 0 13 9 2 4 9 4 5 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 2 2 8]
I; MQ:  6,6255; MV:   53; DT:   55; SOL: [0 12 13 4 12 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 8 4 4 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 12 11 11 11 4 4 4 1 1 3 0 0 0 13 9 13 4 9 4 5 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  6,6889; MV:   53; DT:   59; SOL: [0 12 13 4 12 13 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 12 4 4 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 3 3 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 11 11 4 4 4 1 1 3 0 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  6,7548; MV:   56; DT:   63; SOL: [0 12 13 4 12 13 4 1 1 1 1 1 1 1 1 1 1 1 4 4 4 12 4 14 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 3 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 11 11 14 4 4 1 1 14 0 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  6,8069; MV:   55; DT:   68; SOL: [0 12 12 4 12 13 1 1 1 1 1 1 1 1 1 1 1 1 14 4 12 12 4 4 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 3 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 11 11 14 4 4 1 1 14 0 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  6,8517; MV:   56; DT:   73; SOL: [0 4 12 4 4 13 12 1 1 1 1 1 1 1 1 1 1 1 12 4 12 12 4 14 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 3 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 11 11 11 11 14 4 4 1 1 14 0 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 12 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  7,0081; MV:   57; DT:   77; SOL: [0 4 12 4 4 13 12 1 1 1 1 1 1 1 1 1 1 1 12 12 12 12 4 4 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 15 11 11 11 14 4 4 1 1 14 0 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 15 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  7,2154; MV:   57; DT:   82; SOL: [0 4 12 4 4 13 12 1 1 1 1 1 1 1 1 1 1 1 12 12 12 15 4 16 4 10 4 4 8 8 8 4 1 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 16 11 15 11 11 11 16 4 4 1 1 14 14 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 15 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  7,2743; MV:   57; DT:   87; SOL: [0 16 12 4 16 13 12 1 1 1 1 1 1 1 1 1 1 1 12 12 12 15 4 16 4 10 4 16 8 8 8 16 1 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 15 11 11 11 16 4 4 1 1 14 14 0 0 13 9 13 4 9 9 4 4 9 4 4 9 4 15 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  7,3173; MV:   59; DT:   92; SOL: [0 16 12 4 16 13 12 1 1 1 1 1 1 1 1 1 1 1 12 12 12 15 17 16 4 10 4 16 8 8 8 16 1 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 17 11 15 11 11 11 17 4 4 1 1 14 14 0 0 13 9 13 4 9 9 4 4 9 9 16 9 4 15 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 6 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
I; MQ:  7,4312; MV:   60; DT:   96; SOL: [0 16 12 4 16 13 12 1 1 1 1 1 1 1 1 1 1 1 12 12 12 15 17 16 4 10 17 16 8 8 8 16 1 13 2 2 13 2 13 14 14 3 3 3 3 3 3 3 3 3 3 3 3 11 11 3 11 11 15 11 11 11 17 4 4 1 1 14 14 0 0 13 9 13 4 9 9 4 4 9 17 16 9 16 15 5 5 5 5 5 5 5 5 5 9 10 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 6 4 6 0 7 7 0 7 7 7 7 8 8 7 8 2 8]
